ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,RiskScore,LoanApproved
2068-03-23,18,86985,573,Employed,Bachelor,0,29261,36,Single,4.0,Mortgage,750.0,0.3545228872038071,3,2,0.2418430680095396,0,Education,0,21,18,3363,1816,165224,17360,7248.75,0.8918084367007829,4.0,147864,0.227761,0.234915464737257,1140.1953427722349,0.2607615578923586,37.6,1
2068-03-19,41,24142,552,Employed,Associate,-2,36578,72,Single,0.0,Rent,1212.0,0.1409570510682373,3,0,0.2147223617756763,0,Debt Consolidation,0,24,3,1556,1172,23006,15604,2011.8333333333333,0.791202382574961,2.0,7402,0.275578,0.2329683617605943,947.4293659689696,1.073363946302197,56.0,0
2045-10-24,46,42157,500,Employed,High School,25,26237,60,Single,2.0,Mortgage,875.0,0.2634319211540737,3,0,0.2107393642163475,0,Debt Consolidation,0,21,15,2938,380,62952,15820,3513.083333333333,0.953690105780731,4.0,47132,0.281237,0.273015457177728,805.8908064797306,0.4784659647924844,53.0,0
2061-04-15,18,15000,571,Employed,Bachelor,0,14161,48,Married,,Other,115.0,0.1270271543859703,3,2,0.5704948776572722,0,Auto,0,17,24,1592,1953,116537,59439,1250.0,0.8068248062230431,2.0,57098,0.223661,0.1984288582695351,429.73983937055374,0.4357918714964429,57.0,0
2072-06-04,37,43517,569,Employed,High School,12,11661,84,Married,2.0,Rent,208.0,0.6785653028601307,6,1,0.1927983991440958,0,Debt Consolidation,0,18,5,11919,2659,111478,34052,3626.4166666666665,0.7097627328858523,3.0,77426,0.252161,0.2421427573420277,289.3263480171996,0.1371398804192935,53.0,0
2058-04-17,37,63326,580,Employed,Bachelor,15,30623,84,Married,3.0,Mortgage,379.0,0.3791093490784319,5,0,0.1920755508109367,0,Debt Consolidation,0,23,9,5381,823,27428,51355,5277.166666666667,0.8508616843161059,5.0,8341,0.265623,0.2410242007514765,757.6315324981467,0.2153867035653248,51.0,0
2049-05-21,21,79180,533,Employed,High School,0,12287,60,Divorced,5.0,Rent,138.0,0.1728047889507729,3,2,0.0852036648807861,0,Auto,0,25,26,3450,689,122448,16299,6598.333333333333,0.814573918083748,7.0,106149,0.250787,0.2920387293558223,391.5387932586498,0.0802534165080045,45.0,0
2039-04-12,37,23789,547,Self-Employed,Associate,14,34219,24,Married,0.0,Own,343.0,0.5164360164726612,3,1,0.4172426276469572,0,Auto,0,21,12,9578,1239,280716,8842,991.2083333333334,0.8205054303631051,6.0,271874,0.2357189999999999,0.2796018170337873,1877.535260258682,1.1201153105680852,56.0,0
2048-05-30,33,33873,596,Self-Employed,Bachelor,14,16650,12,Married,,Rent,231.0,0.4846510493376502,1,1,0.163727448181939,0,Auto,0,26,4,1254,3152,65331,35792,2822.75,0.7395843717749023,5.0,29539,0.18365,0.2160009778261402,1555.1436975508898,0.6327672296699636,58.0,0
2057-03-13,49,97941,566,Employed,High School,27,45751,24,Divorced,1.0,Mortgage,363.0,0.2627931965774661,3,0,0.2559677416866419,0,Education,0,21,1,1256,1186,58761,6094,8161.75,0.9184261328424158,6.0,52667,0.2377509999999999,0.1902007999999999,2306.691012483953,0.3270978665707664,53.0,0
2034-04-16,22,200730,481,Employed,Bachelor,0,12852,48,Married,1.0,Rent,472.0,0.2252591849147831,3,1,0.2514102789236476,0,Home,0,37,10,395,511,135516,7611,8941.25,0.6365725128117059,8.0,127905,0.267352,0.2603286660695048,433.57250781799456,0.1012803028455746,36.8,1
2033-09-14,36,45457,584,Employed,Bachelor,11,73730,36,Widowed,3.0,Mortgage,900.0,0.2054470102494682,1,1,0.2001538021752895,1,Auto,0,18,25,2843,45,94948,44987,3788.0833333333335,0.488202699899135,4.0,49961,0.26673,0.3080266372635024,3162.456966389909,1.072430727867631,65.0,0
2063-01-28,51,52843,567,Employed,High School,32,36386,36,Married,4.0,Rent,125.0,0.6048021784239087,2,1,0.4637276430211946,0,Home,0,25,29,1734,1898,594070,8501,4403.583333333333,0.8863736040782328,2.0,585569,0.237886,0.239302686822574,1426.1947204968508,0.3522573783843122,40.0,1
2046-11-12,40,52311,628,Unemployed,Bachelor,19,18640,48,Married,1.0,Mortgage,647.0,0.1725467002921163,4,0,0.1070713912716472,0,Auto,0,30,15,147,3288,30097,47053,4359.25,0.9207438035515424,4.0,6089,0.19964,0.2111357694000109,578.3398595953579,0.281089604770398,49.0,0
2048-03-04,46,96534,644,Employed,Bachelor,26,45331,72,Married,0.0,Rent,335.0,0.5291520579058182,4,3,0.4635643668581191,0,Other,1,18,27,8070,1552,103947,8874,8044.5,0.6211852100758317,6.0,95073,0.238331,0.2288148195405543,1162.830905043284,0.1861931636575653,57.0,0
2069-01-07,25,49659,555,Employed,Master,5,22861,72,Single,1.0,Mortgage,374.0,0.5531613304382386,0,0,0.2092782486687272,0,Debt Consolidation,0,16,7,4981,480,9972,33172,4138.25,0.9293628008116116,3.0,4404,0.2603609999999999,0.3019347365619906,690.6080101837026,0.2572604386355833,55.0,0
2048-08-03,25,140836,611,Employed,Master,0,27248,96,Single,3.0,Rent,,0.4006480631706774,5,0,0.1754033502816497,0,Auto,0,29,16,723,469,136666,27988,11736.333333333334,0.9522951823261346,10.0,108678,0.256748,0.2517290581356283,661.784664686444,0.1041027576488776,33.6,1
2049-10-17,45,61614,615,Employed,Bachelor,19,"$33,969",48,Divorced,0.0,Rent,267.0,0.2586701800096971,5,0,0.2830701061205879,0,Education,0,23,3,3720,1491,37508,82472,5134.5,0.8113150416918324,3.0,6426,0.221469,0.2155678821026265,1062.073162072454,0.2588515263555271,52.0,0
2055-12-04,37,29755,536,Employed,High School,14,15819,48,Single,1.0,Mortgage,211.0,0.4537006153944846,2,2,0.1640416354589556,0,Home,0,19,5,3678,1662,99674,21028,1239.7916666666665,0.9185868347744724,6.0,78646,0.242819,0.2890356815132619,559.5355040251777,0.3107520096891995,53.0,0
2018-10-26,49,15004,583,Employed,High School,26,44032,84,Married,0.0,Mortgage,675.0,0.280954010848542,5,1,0.1992477321663434,0,Debt Consolidation,0,28,24,1308,1581,28871,55539,1250.3333333333333,0.9844500284381046,5.0,2329,0.277532,0.294125901649903,1241.6603002788877,1.5329194616999902,52.0,0
2035-10-21,45,35413,611,Employed,Associate,-1,69464,96,Divorced,1.0,Mortgage,207.0,0.3723328362726259,-4,2,0.2298780967589067,0,Debt Consolidation,0,32,1,5124,379,163771,79289,2951.083333333333,0.875314452418881,7.0,84482,0.298964,0.3170835753622207,1998.964662054605,0.7475101218381741,52.0,0
2023-10-02,44,29446,571,Self-Employed,Master,23,44705,60,Single,0.0,Other,384.0,0.4795519176300503,4,0,0.3610914465830375,0,Education,0,21,23,7032,2124,37949,1342,2453.833333333333,0.8337792598186611,3.0,36607,0.264205,0.2403075539200436,1286.8700924719162,0.6809224040502273,60.0,0
2044-03-12,46,82412,559,Employed,High School,24,19263,36,Divorced,1.0,Mortgage,372.0,0.2137394590528127,6,0,0.2695091985693458,0,Auto,0,24,2,2974,1806,1408301,51097,3433.8333333333335,0.960879221024245,11.0,1357204,0.224763,0.2032055013701401,719.0321883878033,0.1588650470884536,37.6,1
2050-04-07,26,60312,596,Employed,Bachelor,2,51935,48,Married,3.0,Rent,561.0,0.0251073116977306,4,2,0.2503028762103423,0,Education,0,17,23,889,1205,206307,19715,5026.0,0.8166336369175127,6.0,186592,0.248935,0.2593745651278163,1749.2813663586703,0.459666010019632,47.0,0
2034-10-05,41,165370,587,Employed,Bachelor,15,22355,48,Married,3.0,Mortgage,218.0,0.0468312819399001,4,1,0.3934441540430014,0,Education,0,23,7,5040,3485,90596,8466,13780.833333333334,0.6666636529883786,3.0,82130,0.223855,0.1970331050604315,676.7420033710977,0.0649265528236873,40.0,1
2048-10-20,55,39177,498,Employed,Bachelor,31,15635,48,Married,3.0,Own,374.0,0.1901570513540661,3,0,0.0510762904477546,0,Home,0,15,2,1918,1689,66233,31663,3264.75,0.596893867088111,7.0,34570,0.261635,0.2994002020409139,562.4084159122223,0.2868239270731977,54.0,0
2062-01-28,25,41551,579,Employed,High School,4,15652,60,Married,1.0,Rent,543.0,0.4117672900903082,7,1,0.4038714679017089,0,Debt Consolidation,0,34,6,1565,4123,132638,7225,3462.583333333333,0.8614903149324654,3.0,125413,0.231152,0.2522091605133904,461.43629388988,0.2900829228340728,56.0,0
2034-10-24,34,133021,586,Employed,High School,14,29203,96,Single,0.0,Rent,698.0,0.2087841511944689,3,1,0.337968897211292,0,Debt Consolidation,0,31,17,2886,11315,135080,13270,11085.083333333334,0.7388888829965761,5.0,121810,0.271203,0.2581623533078709,721.7955079235865,0.1280816269241927,38.400000000000006,1
2038-06-30,32,37553,515,Employed,Associate,10,27524,72,Married,0.0,Mortgage,173.0,0.1086034326737655,2,0,0.1083206879118255,0,Education,0,26,25,2129,3953,74549,38434,3129.4166666666665,0.8882106721715056,3.0,36115,0.285024,0.3037788679963368,834.7533453843363,0.3220259405270427,50.0,0
2032-03-13,18,33583,591,Employed,High School,0,36456,96,Single,2.0,Other,1593.0,0.3960982346769882,5,0,0.5312151528472905,0,Debt Consolidation,0,27,15,2384,522,15729,13189,2798.583333333333,0.8709144413993152,5.0,2540,0.275956,0.3240156032900836,1067.032101336089,0.9504923686398792,59.0,0
2066-07-27,30,32016,583,Employed,High School,7,22641,48,Married,1.0,Mortgage,526.0,0.1602864215864791,1,1,0.5317876751491184,0,Home,0,22,5,3006,556,340882,5197,2668.0,0.5939205957024465,7.0,335685,0.226141,0.1983501061976585,686.9851350717192,0.4546421045995949,54.0,0
2048-02-28,40,56482,562,Unemployed,Bachelor,17,9505,96,Married,,Own,244.0,0.3074050805467712,3,2,0.1430123979841356,0,Home,0,24,6,2299,4161,45881,95346,4706.833333333333,0.7680986290662539,7.0,2071,0.263505,0.2475979769237422,228.24889977690472,0.100332615653179,55.0,0
2067-08-15,49,70648,654,Employed,Doctorate,25,34002,36,Single,3.0,Rent,368.0,0.2237015540008052,2,1,0.5257946136433095,0,Education,0,23,25,12725,762,13487,43737,5887.333333333333,0.940340173776389,4.0,3194,0.192002,0.1769572430748733,1224.0699304081302,0.2704229300885738,41.6,1
2045-03-15,41,65412,585,Employed,High School,18,18997,12,Single,2.0,Rent,652.0,0.499734958040101,3,1,0.2497231630440537,1,Auto,0,28,7,5055,349,78079,36759,5451.0,0.8722356443026644,4.0,41320,0.191497,0.1943301968032884,1754.626857369063,0.4415019000860508,66.0,0
2033-08-28,46,73389,619,Employed,High School,25,26050,96,Married,4.0,Own,420.0,0.3217580198336195,1,0,0.216713682094546,0,Auto,0,15,14,12482,884,80427,5003,3057.875,0.6048294820467568,4.0,75424,0.25155,0.2081656752715259,559.1690914876989,0.1601061344050523,47.0,0
2067-05-23,34,54127,540,Employed,Bachelor,13,23438,36,Married,2.0,Mortgage,511.0,0.4676314801468433,0,1,0.1531593355199548,0,Auto,0,24,20,3977,4963,57363,6402,4510.583333333333,0.8481897137092861,6.0,50961,0.238438,0.2352145898705693,913.6608724442084,0.3158484761640309,49.0,0
2042-11-06,58,71938,523,Employed,Associate,34,24973,36,Married,0.0,Own,358.0,0.1729642464420027,4,2,0.1322563271419466,1,Debt Consolidation,0,24,11,1014,3278,233109,13472,5994.833333333333,0.6409561651072518,6.0,219637,0.248473,0.2451141821028792,986.4803896561244,0.2242731890777266,57.0,0
2065-09-21,46,117572,601,Employed,High School,23,14190,36,Single,0.0,Rent,245.0,0.2348203312024908,1,1,0.2530580493552968,0,Home,0,31,5,14092,1936,227181,189324,9797.666666666666,0.926643628109236,4.0,37857,0.19869,0.1828265023952784,515.0167522196532,0.0775711991514632,40.0,1
2068-01-28,60,37330,586,Employed,High School,40,27499,24,Divorced,0.0,Mortgage,299.0,0.3939672628212715,1,2,0.0168440878746082,0,Debt Consolidation,0,23,5,302,934,18671,11646,3110.833333333333,0.9834306873671896,7.0,7025,0.209499,0.1944665530427292,1392.161393688447,0.5436361297685873,53.0,0
2046-08-20,34,256182,618,Employed,Bachelor,13,21913,60,Single,1.0,Mortgage,872.0,0.1224713364338152,3,0,0.1574164558674239,0,Home,0,21,3,8157,553,154724,109437,21348.5,0.9668308776625724,4.0,45287,0.217913,0.2166160982700355,601.0047570423758,0.0689980446889653,37.6,1
2040-05-04,30,56188,571,Employed,Associate,5,32067,48,Single,2.0,Mortgage,550.0,0.2927591244626338,3,1,0.1703942356744906,0,Debt Consolidation,0,17,2,12153,1031,25799,54712,4682.333333333333,0.7940066378182032,5.0,1750,0.241567,0.2898804,1135.8072889974665,0.3600357276993237,54.0,0
2050-09-22,35,47222,561,Employed,Associate,14,17770,48,Married,1.0,Other,1005.0,0.2962106781727615,0,0,0.1903606056524791,0,Home,0,23,1,561,597,27651,12942,3935.1666666666665,0.9346084704446662,8.0,14709,0.23227,0.244039760750743,583.310370390822,0.4036195935091665,55.0,0
2022-01-12,38,40498,547,Employed,Bachelor,16,"$12,214",60,Divorced,4.0,Own,129.0,0.6480540715682199,7,2,0.536678920839946,0,Other,0,32,20,1147,861,22098,6145,3374.833333333333,0.9072062464904612,7.0,15953,0.243714,0.25516627334182,362.2058556692232,0.1455496633915422,61.0,0
2059-06-28,48,21864,521,Employed,Bachelor,22,46307,48,Married,0.0,Rent,266.0,0.2168987011211073,-4,1,0.5847934961182834,0,Home,1,17,15,560,1579,33617,23991,1822.0,0.9965626116035908,,9626,0.280807,0.2741439467387206,1598.419382555138,1.023281768691075,66.0,0
2072-06-16,48,29103,602,Employed,Associate,23,"$11,246",60,Divorced,2.0,Mortgage,426.0,0.1285356630685079,2,0,0.3064681273471802,0,Education,0,31,17,1006,1955,101852,11589,2425.25,0.6387166689450601,5.0,90263,0.215246,0.2409749501612311,324.16126640760905,0.3093129641923962,50.0,0
2021-03-17,43,82482,543,Employed,Doctorate,18,10548,48,Single,3.0,,414.0,0.4955099113929874,2,0,0.145225010841126,0,Debt Consolidation,0,28,23,1873,852,34962,81276,6873.5,0.8566783721742595,1.0,10909,0.234048,0.2549390930013088,352.6533693938451,0.11153755283245,40.0,1
2051-04-08,18,36523,520,Employed,Bachelor,0,37192,60,Single,1.0,,633.0,0.207223617592289,3,0,0.528423308217986,0,Auto,0,35,5,560,576,17417,23027,3043.583333333333,0.9124756573491456,4.0,5826,0.282192,0.2957515646962142,1193.600222870945,0.6001479252649381,61.0,0
2038-04-26,34,23988,564,Employed,High School,14,47154,48,Divorced,1.0,Rent,335.0,0.1312230066434538,3,1,0.3810622346846104,0,Debt Consolidation,0,31,14,1102,1017,79235,6368,1999.0,0.8173726682756367,5.0,72867,0.260154,0.2556021298032187,1578.26081123571,0.957108960097904,53.0,0
2020-08-31,32,40130,552,Employed,Bachelor,8,25797,48,Married,0.0,Other,608.0,0.1776748108327701,1,0,0.4035631838469664,0,Auto,0,25,29,7198,1218,101310,36320,3344.1666666666665,0.876036772996983,10.0,64990,0.244797,0.2276620588690948,823.530916941133,0.4280680539071417,54.0,0
2043-11-28,38,15000,570,,Associate,-4,33103,72,Widowed,0.0,Own,401.0,0.1468012500781265,5,1,0.2769031117894353,1,Debt Consolidation,0,35,28,3737,318,90201,28301,1250.0,0.8768793899172617,8.0,61900,0.263103,0.2367181140897362,864.9138698907002,1.0127310959125602,63.0,0
2018-04-07,43,55308,645,Employed,Doctorate,22,19539,72,Single,0.0,Other,362.0,0.0715581905110223,3,0,0.2662099288951911,0,Debt Consolidation,0,29,24,5995,932,101618,7871,4609.0,0.9664762707448832,4.0,93747,0.212039,0.1696312,434.265166928783,0.1727631084679503,36.8,1
2048-04-25,26,64538,508,Employed,High School,0,18774,60,Married,0.0,Own,673.0,0.3995082593572858,0,4,0.2317858354525213,0,Auto,0,14,28,8508,817,13135,98678,5378.166666666667,0.6606634183960389,3.0,1030,0.269774,0.2819697480788757,586.7768678977861,0.2342390903773502,52.0,0
2024-06-20,21,21630,497,Employed,Associate,1,28744,60,Single,3.0,Mortgage,436.0,0.6201718582552104,5,2,0.2179595046970969,0,Debt Consolidation,0,23,5,2623,1043,59723,40526,1802.5,0.6547316113051022,4.0,19197,0.285244,0.2746045106894311,885.635119933067,0.7332233675079428,58.0,0
2026-06-22,29,61994,626,Employed,High School,11,10189,96,Single,2.0,Rent,426.0,0.0887829355310206,3,0,0.3817670014701052,0,Other,0,19,16,1458,405,206711,53507,5166.166666666667,0.630065954613564,4.0,153204,0.232189,0.2324359089229188,234.5434944335427,0.12785950145502,46.0,0
2068-09-19,47,123598,625,Self-Employed,Bachelor,25,17394,72,Single,0.0,Rent,447.0,0.0734446351093902,4,2,0.2347944279087629,0,Other,0,20,6,7311,1785,104400,62344,10299.833333333334,0.7684966128416966,4.0,42056,0.219894,0.2252920334280518,442.52433468924266,0.086362983351437,40.8,1
2066-07-23,47,79146,607,Employed,Bachelor,23,21077,60,Single,2.0,Rent,257.0,0.6180539079047099,2,3,0.3210031671185125,0,Debt Consolidation,0,29,16,2743,292,20485,43046,6595.5,0.9475683516818356,5.0,7796,0.2225769999999999,0.2267330357638144,590.2210957008267,0.1284544152377874,42.400000000000006,1
2049-07-15,50,68704,527,Employed,High School,27,24075,36,Married,3.0,Rent,191.0,0.290284382615817,0,1,0.0282451384093288,0,Home,0,28,12,6227,582,125355,87976,3330.6666666666665,0.9295265460808534,2.0,37379,0.245575,0.29469,1015.032363715597,0.3620993886255796,50.0,0
2060-03-20,35,34035,540,Self-Employed,Associate,10,22111,48,Married,0.0,Mortgage,551.0,0.1489942713035786,2,1,0.2849830934372741,0,Debt Consolidation,0,27,15,1043,2559,11067,2284,2836.25,0.6800151286158367,2.0,8783,0.247111,0.2527268520157754,736.5040981536222,0.453945913848787,55.0,0
2050-08-02,25,15086,614,Employed,Master,4,25445,60,Single,0.0,Own,352.0,0.7787853052290254,3,0,0.4289014073675593,0,Home,0,25,9,5327,883,17454,83382,1257.1666666666667,0.8072544611858167,5.0,2957,0.223445,0.2231183797226492,707.282060494411,0.8425947717044233,58.0,0
2056-06-28,65,56917,598,Employed,Doctorate,42,12335,36,Widowed,1.0,Rent,432.0,0.0567381974550224,1,0,0.222726359722361,0,Auto,0,29,12,27887,221,188389,8227,4743.083333333333,0.7731637849137873,5.0,180162,0.198335,0.1969820754363683,456.51823483763775,0.187329248169293,37.6,1
2064-09-16,50,20509,541,Employed,High School,27,29585,24,Divorced,0.0,Mortgage,473.0,0.1723498204700662,2,0,0.471969719020971,0,Other,0,20,9,4313,1029,42979,9416,1709.0833333333333,0.8542627664562903,8.0,33563,0.234085,0.2193287103022654,1533.8346324834502,1.1742169579112294,58.0,0
2038-12-11,27,33603,528,Employed,Bachelor,7,38018,84,Married,0.0,Mortgage,480.0,0.1219711605212118,2,0,0.0883871285629217,1,Education,0,29,24,2324,1439,5614,8407,2800.25,0.895191084025668,6.0,3560,0.299018,0.3588216,1241.2840768847618,0.614689430188291,62.0,0
2068-11-06,29,34391,489,,Associate,5,"$8,286",48,Single,0.0,Own,465.0,0.5178169445814284,1,0,0.1550818594044472,0,Education,0,13,19,7915,387,93687,26578,1432.9583333333333,0.7601722568715616,9.0,67109,0.2587859999999999,0.2135161403871266,258.1513863546999,0.2523281275989765,40.0,1
2058-01-14,30,49322,547,Employed,Bachelor,4,21274,60,Married,1.0,Mortgage,209.0,0.504389131155247,5,0,0.0831720775349929,0,Other,0,22,27,946,1456,83663,21889,2055.0833333333335,0.9097122205945346,5.0,61774,0.252774,0.2022192,566.261005217534,0.1886203329672439,40.0,1
2027-05-15,39,69010,620,Employed,Associate,13,16720,108,Single,0.0,Rent,490.0,0.1369319781820328,2,2,0.366484126352673,0,Debt Consolidation,0,27,10,1068,150,25686,7672,5750.833333333333,0.6758457021474954,6.0,18014,0.25172,0.2320832236887457,370.1302018678374,0.1495661849357202,50.0,0
2057-11-05,50,156525,590,Unemployed,Associate,26,11390,36,Widowed,2.0,Mortgage,465.0,0.2223806960053522,4,1,0.2274133017536652,0,Debt Consolidation,0,25,29,12360,279,68835,42098,13043.75,0.7736438761940746,5.0,26737,0.20139,0.1733280493383768,407.9736168844497,0.0669265829906621,42.400000000000006,1
2057-02-05,20,27566,501,Employed,Bachelor,0,34648,12,Married,1.0,Mortgage,506.0,0.3846104135199564,2,1,0.504624643575179,0,Home,0,26,9,2013,7421,53844,44670,2297.1666666666665,0.8605307856161415,4.0,9174,0.2491479999999999,0.2500900005738955,3293.2428807208944,1.6538821217677842,61.0,0
2026-10-08,42,56847,627,Employed,High School,19,31875,24,Single,1.0,Mortgage,368.0,0.5298493612099733,3,2,0.4275856213501432,0,Debt Consolidation,0,22,8,5310,130,93090,49935,4737.25,0.9255889887968212,8.0,43155,0.193375,0.1744642124994804,1582.8180059270228,0.4118038959157787,55.0,0
2049-12-09,30,37396,494,Employed,High School,11,16445,60,Married,3.0,,221.0,0.29822465222668,8,0,0.1825650550031804,0,Education,0,17,18,7191,695,96935,9541,1558.1666666666665,0.8885123125619415,5.0,87394,0.274445,0.2592269072539743,491.6186391261696,0.2286721486125263,49.0,0
2026-02-09,32,21336,569,Self-Employed,Bachelor,10,51051,24,Married,3.0,Rent,211.0,0.4272345074647402,2,1,0.1444699995600994,0,Auto,0,33,24,4359,2921,74069,6884,1778.0,0.6977834575842068,3.0,67185,0.241551,0.2426068786934996,2705.7692735799687,1.6404776566816472,54.0,0
2049-03-26,58,71487,598,Employed,Bachelor,33,6375,48,Married,2.0,Rent,206.0,0.163395861152256,4,0,0.0395821974149983,0,Debt Consolidation,0,26,12,895,528,45230,10838,5957.25,0.8806853327709725,5.0,34392,0.202375,0.2239332073687081,202.2149800536639,0.0685240639646924,39.2,1
2045-11-24,65,115344,636,Employed,Doctorate,41,29702,48,Divorced,0.0,Rent,,0.1578955213387503,2,2,0.0772306365353716,0,Auto,0,29,29,9371,5862,69829,9264,9612.0,0.6847085920459491,4.0,60565,0.206702,0.1936969301226828,893.8980418998568,0.1510505661568723,34.4,1
